url,status,final_url,redirected
https://gadurarealestate.com/community/indian-community.html,200,https://gadurarealestate.com/community/indian-community.html,
https://gadurarealestate.com/community/pakistani-community.html,200,https://gadurarealestate.com/community/pakistani-community.html,
https://gadurarealestate.com/community/south-asian-community.html,200,https://gadurarealestate.com/community/south-asian-community.html,
https://gadurarealestate.com/community/trinidadian-community.html,200,https://gadurarealestate.com/community/trinidadian-community.html,
https://gadurarealestate.com/compliance/,200,https://gadurarealestate.com/compliance/,
https://gadurarealestate.com/compliance/fair-housing-policy.html,200,https://gadurarealestate.com/compliance/fair-housing-policy.html,
https://gadurarealestate.com/contact.html,200,https://gadurarealestate.com/contact.html,
https://gadurarealestate.com/coop-board-package-help-queens.html,200,https://gadurarealestate.com/coop-board-package-help-queens.html,
https://gadurarealestate.com/divorce-home-sale-queens.html,200,https://gadurarealestate.com/divorce-home-sale-queens.html,
https://gadurarealestate.com/dmca.html,200,https://gadurarealestate.com/dmca.html,
https://gadurarealestate.com/es/,200,https://gadurarealestate.com/es/,
https://gadurarealestate.com/fair-housing.html,200,https://gadurarealestate.com/fair-housing.html,
https://gadurarealestate.com/faq/,200,https://gadurarealestate.com/faq/,
https://gadurarealestate.com/faq/buying-home-brooklyn.html,200,https://gadurarealestate.com/faq/buying-home-brooklyn.html,
https://gadurarealestate.com/faq/buying-home-long-island.html,200,https://gadurarealestate.com/faq/buying-home-long-island.html,
https://gadurarealestate.com/faq/buying-home-queens.html,200,https://gadurarealestate.com/faq/buying-home-queens.html,
https://gadurarealestate.com/faq/closing-costs-nyc.html,200,https://gadurarealestate.com/faq/closing-costs-nyc.html,
https://gadurarealestate.com/faq/coop-vs-condo.html,200,https://gadurarealestate.com/faq/coop-vs-condo.html,
https://gadurarealestate.com/faq/first-time-buyers-nyc.html,200,https://gadurarealestate.com/faq/first-time-buyers-nyc.html,
https://gadurarealestate.com/faq/real-estate-investing-nyc.html,200,https://gadurarealestate.com/faq/real-estate-investing-nyc.html,
https://gadurarealestate.com/faq/renting-vs-buying.html,200,https://gadurarealestate.com/faq/renting-vs-buying.html,
https://gadurarealestate.com/faq/selling-home-nyc.html,200,https://gadurarealestate.com/faq/selling-home-nyc.html,
https://gadurarealestate.com/fha-loans-nyc/,200,https://gadurarealestate.com/fha-loans-nyc/,
https://gadurarealestate.com/first-time-buyer-guide/,200,https://gadurarealestate.com/first-time-buyer-guide/,
https://gadurarealestate.com/first-time-homebuyer/,200,https://gadurarealestate.com/first-time-homebuyer/,
https://gadurarealestate.com/flat-fee-vs-full-service.html,200,https://gadurarealestate.com/flat-fee-vs-full-service.html,
https://gadurarealestate.com/for-sale/,200,https://gadurarealestate.com/for-sale/,
https://gadurarealestate.com/fsbo-selling-without-broker-nyc.html,200,https://gadurarealestate.com/fsbo-selling-without-broker-nyc.html,
https://gadurarealestate.com/gaurav-bhardwaj/,200,https://gadurarealestate.com/gaurav-bhardwaj/,
https://gadurarealestate.com/glossary/,200,https://gadurarealestate.com/glossary/,
https://gadurarealestate.com/gurvinder-singh/,200,https://gadurarealestate.com/gurvinder-singh/,
https://gadurarealestate.com/hi/,200,https://gadurarealestate.com/hi/,
https://gadurarealestate.com/hindi-speaking-real-estate-agent-queens.html,200,https://gadurarealestate.com/hindi-speaking-real-estate-agent-queens.html,
https://gadurarealestate.com/home-value/,200,https://gadurarealestate.com/home-value/,
https://gadurarealestate.com/home-value/brooklyn-home-value.html,200,https://gadurarealestate.com/home-value/brooklyn-home-value.html,
https://gadurarealestate.com/home-value/free-cma-queens.html,200,https://gadurarealestate.com/home-value/free-cma-queens.html,
https://gadurarealestate.com/home-value/hollis-home-value.html,200,https://gadurarealestate.com/home-value/hollis-home-value.html,
https://gadurarealestate.com/home-value/holliswood-home-value.html,200,https://gadurarealestate.com/home-value/holliswood-home-value.html,
https://gadurarealestate.com/home-value/home-equity-calculator.html,200,https://gadurarealestate.com/home-value/home-equity-calculator.html,
https://gadurarealestate.com/home-value/howard-beach-home-value.html,200,https://gadurarealestate.com/home-value/howard-beach-home-value.html,
https://gadurarealestate.com/home-value/jackson-heights-home-value.html,200,https://gadurarealestate.com/home-value/jackson-heights-home-value.html,
https://gadurarealestate.com/home-value/jamaica-estates-home-value.html,200,https://gadurarealestate.com/home-value/jamaica-estates-home-value.html,
https://gadurarealestate.com/home-value/jamaica-home-value.html,200,https://gadurarealestate.com/home-value/jamaica-home-value.html,
https://gadurarealestate.com/home-value/ozone-park-home-value.html,200,https://gadurarealestate.com/home-value/ozone-park-home-value.html,
https://gadurarealestate.com/home-value/queens-home-value.html,200,https://gadurarealestate.com/home-value/queens-home-value.html,
https://gadurarealestate.com/home-value/richmond-hill-home-value.html,200,https://gadurarealestate.com/home-value/richmond-hill-home-value.html,
https://gadurarealestate.com/home-value/sell-or-rent-calculator.html,200,https://gadurarealestate.com/home-value/sell-or-rent-calculator.html,
https://gadurarealestate.com/home-value/south-jamaica-home-value.html,200,https://gadurarealestate.com/home-value/south-jamaica-home-value.html,
https://gadurarealestate.com/home-value/south-ozone-park-home-value.html,200,https://gadurarealestate.com/home-value/south-ozone-park-home-value.html,
https://gadurarealestate.com/homes-for-sale/,200,https://gadurarealestate.com/homes-for-sale/,
https://gadurarealestate.com/homes-for-sale/brooklyn-homes-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/brooklyn-homes-for-sale.html,
https://gadurarealestate.com/homes-for-sale/hollis-homes.html,200,https://gadurarealestate.com/homes-for-sale/hollis-homes.html,
https://gadurarealestate.com/homes-for-sale/holliswood-homes.html,200,https://gadurarealestate.com/homes-for-sale/holliswood-homes.html,
https://gadurarealestate.com/homes-for-sale/howard-beach-homes.html,200,https://gadurarealestate.com/homes-for-sale/howard-beach-homes.html,
https://gadurarealestate.com/homes-for-sale/jamaica-estates-homes.html,200,https://gadurarealestate.com/homes-for-sale/jamaica-estates-homes.html,
https://gadurarealestate.com/homes-for-sale/jamaica-homes.html,200,https://gadurarealestate.com/homes-for-sale/jamaica-homes.html,
https://gadurarealestate.com/homes-for-sale/long-island-homes-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/long-island-homes-for-sale.html,
https://gadurarealestate.com/homes-for-sale/ozone-park-homes.html,200,https://gadurarealestate.com/homes-for-sale/ozone-park-homes.html,
https://gadurarealestate.com/homes-for-sale/queens-condos-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/queens-condos-for-sale.html,
https://gadurarealestate.com/homes-for-sale/queens-homes-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/queens-homes-for-sale.html,
https://gadurarealestate.com/homes-for-sale/queens-multi-family-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/queens-multi-family-for-sale.html,
https://gadurarealestate.com/homes-for-sale/queens-townhouses-for-sale.html,200,https://gadurarealestate.com/homes-for-sale/queens-townhouses-for-sale.html,
https://gadurarealestate.com/homes-for-sale/richmond-hill-homes.html,200,https://gadurarealestate.com/homes-for-sale/richmond-hill-homes.html,
https://gadurarealestate.com/homes-for-sale/south-jamaica-homes.html,200,https://gadurarealestate.com/homes-for-sale/south-jamaica-homes.html,
https://gadurarealestate.com/homes-for-sale/south-ozone-park-homes.html,200,https://gadurarealestate.com/homes-for-sale/south-ozone-park-homes.html,
https://gadurarealestate.com/index.html,200,https://gadurarealestate.com/index.html,
https://gadurarealestate.com/inherited-property-sale-queens.html,200,https://gadurarealestate.com/inherited-property-sale-queens.html,
https://gadurarealestate.com/jagman-dhaliwal/,200,https://gadurarealestate.com/jagman-dhaliwal/,
https://gadurarealestate.com/jaqueline-silva/,200,https://gadurarealestate.com/jaqueline-silva/,
